indexDados;codigNomeMateria;codigoTurma;ano;semestre;professor;cargahoraria;horario;vagasOfertadas;vagasOcupadas;local;horarioSeparado;percDisciplina;salaSeparada;predio;lotacao;percOcupacaoReal;percOcupacaoTotal
936;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA;60h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;2T5;;S8;UAC;45.0;;
937;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA;60h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;4T4;;S8;UAC;45.0;;
938;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA;60h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;4T5;;S8;UAC;45.0;;
939;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA;60h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;6M1;;Lab.Eletr.;UED;20.0;;
940;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA;60h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;6M2;;Lab.Eletr.;UED;20.0;;
941;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA;60h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;2T4;;Lab.Eletr.;UED;20.0;;
942;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA;60h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;2T5;;Lab.Eletr.;UED;20.0;;
943;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA;60h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;4T4;;Lab.Eletr.;UED;20.0;;
944;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA;60h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;4T5;;Lab.Eletr.;UED;20.0;;
945;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;RUDI HENRI VAN ELS;30h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;6M1;;S8;UAC;45.0;;
946;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;RUDI HENRI VAN ELS;30h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;6M2;;S8;UAC;45.0;;
947;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;RUDI HENRI VAN ELS;30h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;2T4;;S8;UAC;45.0;;
948;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;RUDI HENRI VAN ELS;30h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;2T5;;S8;UAC;45.0;;
949;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;RUDI HENRI VAN ELS;30h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;4T4;;S8;UAC;45.0;;
950;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;RUDI HENRI VAN ELS;30h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;4T5;;S8;UAC;45.0;;
951;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;RUDI HENRI VAN ELS;30h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;6M1;;Lab.Eletr.;UED;20.0;;
952;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;RUDI HENRI VAN ELS;30h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;6M2;;Lab.Eletr.;UED;20.0;;
953;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;RUDI HENRI VAN ELS;30h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;2T4;;Lab.Eletr.;UED;20.0;;
954;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;RUDI HENRI VAN ELS;30h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;2T5;;Lab.Eletr.;UED;20.0;;
955;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;RUDI HENRI VAN ELS;30h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;4T4;;Lab.Eletr.;UED;20.0;;
956;FGA0186 - ELETRICIDADE APLICADA;2;2022;2;RUDI HENRI VAN ELS;30h;6M12 24T45;2;0;FGA - SALA S8 E LAB ELET;4T5;;Lab.Eletr.;UED;20.0;;
957;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;1;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;35T45;15;14;FGA - SALA S6 E LAB MAT;3T4;;S6;UAC;60.0;;
958;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;1;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;35T45;15;14;FGA - SALA S6 E LAB MAT;3T5;;S6;UAC;60.0;;
959;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;1;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;35T45;15;14;FGA - SALA S6 E LAB MAT;5T4;;S6;UAC;60.0;;
960;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;1;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;35T45;15;14;FGA - SALA S6 E LAB MAT;5T5;;S6;UAC;60.0;;
961;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;1;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;35T45;15;14;FGA - SALA S6 E LAB MAT;3T4;;Lab.Mater.;UED;1.0;;
962;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;1;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;35T45;15;14;FGA - SALA S6 E LAB MAT;3T5;;Lab.Mater.;UED;1.0;;
963;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;1;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;35T45;15;14;FGA - SALA S6 E LAB MAT;5T4;;Lab.Mater.;UED;1.0;;
964;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;1;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;35T45;15;14;FGA - SALA S6 E LAB MAT;5T5;;Lab.Mater.;UED;1.0;;
965;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;2;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 56T4;15;2;FGA - SALA S6 E LAB MAT;3T4;;S6;UAC;60.0;;
966;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;2;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 56T4;15;2;FGA - SALA S6 E LAB MAT;3T5;;S6;UAC;60.0;;
967;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;2;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 56T4;15;2;FGA - SALA S6 E LAB MAT;5T4;;S6;UAC;60.0;;
968;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;2;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 56T4;15;2;FGA - SALA S6 E LAB MAT;6T4;;S6;UAC;60.0;;
969;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;2;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 56T4;15;2;FGA - SALA S6 E LAB MAT;3T4;;Lab.Mater.;UED;1.0;;
970;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;2;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 56T4;15;2;FGA - SALA S6 E LAB MAT;3T5;;Lab.Mater.;UED;1.0;;
971;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;2;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 56T4;15;2;FGA - SALA S6 E LAB MAT;5T4;;Lab.Mater.;UED;1.0;;
972;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;2;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 56T4;15;2;FGA - SALA S6 E LAB MAT;6T4;;Lab.Mater.;UED;1.0;;
973;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;3;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 5T4 6T5;15;0;FGA - SALA S6 E LAB MAT;3T4;;S6;UAC;60.0;;
974;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;3;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 5T4 6T5;15;0;FGA - SALA S6 E LAB MAT;3T5;;S6;UAC;60.0;;
975;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;3;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 5T4 6T5;15;0;FGA - SALA S6 E LAB MAT;5T4;;S6;UAC;60.0;;
976;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;3;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 5T4 6T5;15;0;FGA - SALA S6 E LAB MAT;6T5;;S6;UAC;60.0;;
977;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;3;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 5T4 6T5;15;0;FGA - SALA S6 E LAB MAT;3T4;;Lab.Mater.;UED;1.0;;
978;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;3;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 5T4 6T5;15;0;FGA - SALA S6 E LAB MAT;3T5;;Lab.Mater.;UED;1.0;;
979;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;3;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 5T4 6T5;15;0;FGA - SALA S6 E LAB MAT;5T4;;Lab.Mater.;UED;1.0;;
980;FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA;3;2022;2;RODRIGO ARBEY MUNOZ MENESES;60h;3T45 5T4 6T5;15;0;FGA - SALA S6 E LAB MAT;6T5;;Lab.Mater.;UED;1.0;;
981;FGA0190 - PROJETO DE ELEMENTOS AUTOMOTIVOS;1;2022;2;ALESSANDRO BORGES DE SOUSA OLIVEIRA;90h;246M34;45;5;FGA - SALA I4;2M3;;I4;UAC;45.0;;
982;FGA0190 - PROJETO DE ELEMENTOS AUTOMOTIVOS;1;2022;2;ALESSANDRO BORGES DE SOUSA OLIVEIRA;90h;246M34;45;5;FGA - SALA I4;2M4;;I4;UAC;45.0;;
983;FGA0190 - PROJETO DE ELEMENTOS AUTOMOTIVOS;1;2022;2;ALESSANDRO BORGES DE SOUSA OLIVEIRA;90h;246M34;45;5;FGA - SALA I4;4M3;;I4;UAC;45.0;;
984;FGA0190 - PROJETO DE ELEMENTOS AUTOMOTIVOS;1;2022;2;ALESSANDRO BORGES DE SOUSA OLIVEIRA;90h;246M34;45;5;FGA - SALA I4;4M4;;I4;UAC;45.0;;
985;FGA0190 - PROJETO DE ELEMENTOS AUTOMOTIVOS;1;2022;2;ALESSANDRO BORGES DE SOUSA OLIVEIRA;90h;246M34;45;5;FGA - SALA I4;6M3;;I4;UAC;45.0;;
986;FGA0190 - PROJETO DE ELEMENTOS AUTOMOTIVOS;1;2022;2;ALESSANDRO BORGES DE SOUSA OLIVEIRA;90h;246M34;45;5;FGA - SALA I4;6M4;;I4;UAC;45.0;;
987;FGA0191 - MATERIAIS COMPOSTOS E PLÁSTICOS;1;2022;2;SANDRA MARIA DA LUZ;30h;35T23;45;10;FGA - SALA I4;3T2;;I4;UAC;45.0;;
988;FGA0191 - MATERIAIS COMPOSTOS E PLÁSTICOS;1;2022;2;SANDRA MARIA DA LUZ;30h;35T23;45;10;FGA - SALA I4;3T3;;I4;UAC;45.0;;
989;FGA0191 - MATERIAIS COMPOSTOS E PLÁSTICOS;1;2022;2;SANDRA MARIA DA LUZ;30h;35T23;45;10;FGA - SALA I4;5T2;;I4;UAC;45.0;;
990;FGA0191 - MATERIAIS COMPOSTOS E PLÁSTICOS;1;2022;2;SANDRA MARIA DA LUZ;30h;35T23;45;10;FGA - SALA I4;5T3;;I4;UAC;45.0;;
991;FGA0191 - MATERIAIS COMPOSTOS E PLÁSTICOS;1;2022;2;EMMANUEL PACHECO ROCHA LIMA;30h;35T23;45;10;FGA - SALA I4;3T2;;I4;UAC;45.0;;
992;FGA0191 - MATERIAIS COMPOSTOS E PLÁSTICOS;1;2022;2;EMMANUEL PACHECO ROCHA LIMA;30h;35T23;45;10;FGA - SALA I4;3T3;;I4;UAC;45.0;;
993;FGA0191 - MATERIAIS COMPOSTOS E PLÁSTICOS;1;2022;2;EMMANUEL PACHECO ROCHA LIMA;30h;35T23;45;10;FGA - SALA I4;5T2;;I4;UAC;45.0;;
994;FGA0191 - MATERIAIS COMPOSTOS E PLÁSTICOS;1;2022;2;EMMANUEL PACHECO ROCHA LIMA;30h;35T23;45;10;FGA - SALA I4;5T3;;I4;UAC;45.0;;
995;FGA0194 - ARQUITETURA DE MOTORES DE COMBUSTÃO INTERNA;1;2022;2;FABIO CORDEIRO DE LISBOA;60h;46T23;25;9;FGA - LDTEA SALA 3;4T2;;LD.Sala-3;LDTEA;1.0;;
996;FGA0194 - ARQUITETURA DE MOTORES DE COMBUSTÃO INTERNA;1;2022;2;FABIO CORDEIRO DE LISBOA;60h;46T23;25;9;FGA - LDTEA SALA 3;4T3;;LD.Sala-3;LDTEA;1.0;;
997;FGA0194 - ARQUITETURA DE MOTORES DE COMBUSTÃO INTERNA;1;2022;2;FABIO CORDEIRO DE LISBOA;60h;46T23;25;9;FGA - LDTEA SALA 3;6T2;;LD.Sala-3;LDTEA;1.0;;
998;FGA0194 - ARQUITETURA DE MOTORES DE COMBUSTÃO INTERNA;1;2022;2;FABIO CORDEIRO DE LISBOA;60h;46T23;25;9;FGA - LDTEA SALA 3;6T3;;LD.Sala-3;LDTEA;1.0;;
999;FGA0195 - GESTÃO DA PRODUÇÃO AUTOMOTIVA;1;2022;2;MARIO DE OLIVEIRA ANDRADE;60h;35T6 35N1;45;34;FGA - SALA I1;3T6;;I1;UAC;45.0;;
1000;FGA0195 - GESTÃO DA PRODUÇÃO AUTOMOTIVA;1;2022;2;MARIO DE OLIVEIRA ANDRADE;60h;35T6 35N1;45;34;FGA - SALA I1;5T6;;I1;UAC;45.0;;
1001;FGA0195 - GESTÃO DA PRODUÇÃO AUTOMOTIVA;1;2022;2;MARIO DE OLIVEIRA ANDRADE;60h;35T6 35N1;45;34;FGA - SALA I1;3N1;;I1;UAC;45.0;;
1002;FGA0195 - GESTÃO DA PRODUÇÃO AUTOMOTIVA;1;2022;2;MARIO DE OLIVEIRA ANDRADE;60h;35T6 35N1;45;34;FGA - SALA I1;5N1;;I1;UAC;45.0;;
1003;FGA0201 - PROJETO DE CIRCUITOS INTEGRADOS DIGITAIS;1;2022;2;GILMAR SILVA BESERRA;60h;35M12;45;13;FGA - SALA LAB SS;3M1;;Lab.SS;UED;45.0;;
1004;FGA0201 - PROJETO DE CIRCUITOS INTEGRADOS DIGITAIS;1;2022;2;GILMAR SILVA BESERRA;60h;35M12;45;13;FGA - SALA LAB SS;3M2;;Lab.SS;UED;45.0;;
1005;FGA0201 - PROJETO DE CIRCUITOS INTEGRADOS DIGITAIS;1;2022;2;GILMAR SILVA BESERRA;60h;35M12;45;13;FGA - SALA LAB SS;5M1;;Lab.SS;UED;45.0;;
1006;FGA0201 - PROJETO DE CIRCUITOS INTEGRADOS DIGITAIS;1;2022;2;GILMAR SILVA BESERRA;60h;35M12;45;13;FGA - SALA LAB SS;5M2;;Lab.SS;UED;45.0;;
1007;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M3;;S8;UAC;45.0;;
1008;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M4;;S8;UAC;45.0;;
1009;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M3;;S8;UAC;45.0;;
1010;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M4;;S8;UAC;45.0;;
1011;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;4M3;;S8;UAC;45.0;;
1012;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M3;;Lab.Termoflui.;UED;25.0;;
1013;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M4;;Lab.Termoflui.;UED;25.0;;
1014;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M3;;Lab.Termoflui.;UED;25.0;;
1015;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M4;;Lab.Termoflui.;UED;25.0;;
1016;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;4M3;;Lab.Termoflui.;UED;25.0;;
1017;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M3;;I3;UAC;60.0;;
1018;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M4;;I3;UAC;60.0;;
1019;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M3;;I3;UAC;60.0;;
1020;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M4;;I3;UAC;60.0;;
1021;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;4M3;;I3;UAC;60.0;;
1022;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M3;;S8;UAC;45.0;;
1023;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M4;;S8;UAC;45.0;;
1024;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M3;;S8;UAC;45.0;;
1025;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M4;;S8;UAC;45.0;;
1026;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;4M3;;S8;UAC;45.0;;
1027;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M3;;Lab.Termoflui.;UED;25.0;;
1028;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M4;;Lab.Termoflui.;UED;25.0;;
1029;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M3;;Lab.Termoflui.;UED;25.0;;
1030;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M4;;Lab.Termoflui.;UED;25.0;;
1031;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;4M3;;Lab.Termoflui.;UED;25.0;;
1032;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M3;;I3;UAC;60.0;;
1033;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M4;;I3;UAC;60.0;;
1034;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M3;;I3;UAC;60.0;;
1035;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M4;;I3;UAC;60.0;;
1036;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;4M3;;I3;UAC;60.0;;
1037;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;2M3;;S8;UAC;45.0;;
1038;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;2M4;;S8;UAC;45.0;;
1039;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;6M3;;S8;UAC;45.0;;
1040;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;6M4;;S8;UAC;45.0;;
1041;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;4M4;;S8;UAC;45.0;;
1042;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;2M3;;Lab.Termoflui.;UED;25.0;;
1043;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;2M4;;Lab.Termoflui.;UED;25.0;;
1044;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;6M3;;Lab.Termoflui.;UED;25.0;;
1045;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;6M4;;Lab.Termoflui.;UED;25.0;;
1046;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;4M4;;Lab.Termoflui.;UED;25.0;;
1047;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;2M3;;I3;UAC;60.0;;
1048;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;2M4;;I3;UAC;60.0;;
1049;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;6M3;;I3;UAC;60.0;;
1050;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;6M4;;I3;UAC;60.0;;
1051;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;4M4;;I3;UAC;60.0;;
1052;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;2M3;;S8;UAC;45.0;;
